Chromosome Length: 5
Population Size: 100
Mutation Probability: 0.050000
Crossover Probability: 0.750000
Elitism Rate: 0.050000
Recombination Rate: 0.200000
Additional Parameters:
-crossover_ratio: 0.000000
-gene_mutation_rate: 0.150000
-range_max: 600.000000
-range_min: -600.000000
-relative_mutation_size: 0.050000
-tournament_size: 3.000000


Test size: 100000
Section Size: 100
Max Evaluations: 100000
Target: -0.100000


100;0.000000
200;0.000000
300;0.000000
400;0.000000
500;0.000000
600;0.000040
700;0.000120
800;0.000290
900;0.000960
1000;0.002230
1100;0.003240
1200;0.006870
1300;0.008900
1400;0.012120
1500;0.016840
1600;0.018520
1700;0.021170
1800;0.026070
1900;0.027300
2000;0.030230
2100;0.033580
2200;0.036120
2300;0.037000
2400;0.038910
2500;0.038040
2600;0.038340
2700;0.037280
2800;0.036380
2900;0.034250
3000;0.031950
3100;0.030690
3200;0.029010
3300;0.025970
3400;0.023310
3500;0.022340
3600;0.018700
3700;0.017940
3800;0.016390
3900;0.015670
4000;0.013570
4100;0.011700
4200;0.011060
4300;0.010020
4400;0.009290
4500;0.007980
4600;0.007180
4700;0.007210
4800;0.006370
4900;0.006240
5000;0.005880
5100;0.005280
5200;0.005400
5300;0.004770
5400;0.004560
5500;0.004220
5600;0.004360
5700;0.004340
5800;0.003720
5900;0.003900
6000;0.003550
6100;0.003690
6200;0.003310
6300;0.003250
6400;0.003100
6500;0.003150
6600;0.002890
6700;0.002660
6800;0.002720
6900;0.002610
7000;0.002820
7100;0.002690
7200;0.002350
7300;0.002380
7400;0.002400
7500;0.002060
7600;0.002220
7700;0.002380
7800;0.002200
7900;0.002020
8000;0.001860
8100;0.001770
8200;0.001730
8300;0.001860
8400;0.002030
8500;0.001530
8600;0.001600
8700;0.001390
8800;0.001380
8900;0.001610
9000;0.001650
9100;0.001280
9200;0.001400
9300;0.001130
9400;0.001470
9500;0.001160
9600;0.001250
9700;0.001110
9800;0.001110
9900;0.001320
10000;0.001120
10100;0.000910
10200;0.001280
10300;0.001090
10400;0.000830
10500;0.000890
10600;0.000980
10700;0.000950
10800;0.000790
10900;0.000990
11000;0.000650
11100;0.000700
11200;0.000780
11300;0.000660
11400;0.000710
11500;0.000690
11600;0.000570
11700;0.000710
11800;0.000690
11900;0.000600
12000;0.000670
12100;0.000610
12200;0.000550
12300;0.000470
12400;0.000540
12500;0.000520
12600;0.000590
