Chromosome Length: 5
Population Size: 100
Mutation Probability: 0.050000
Crossover Probability: 0.600000
Elitism Rate: 0.050000
Recombination Rate: 0.300000
Additional Parameters:
-crossover_ratio: 0.000000
-gene_mutation_rate: 0.100000
-range_max: 5.120000
-range_min: -5.120000
-relative_mutation_size: 0.200000
-tournament_size: 5.000000


Test size: 100000
Section Size: 100
Max Evaluations: 100000
Target: -0.000010


100;0.000000
200;0.000000
300;0.000000
400;0.000030
500;0.000150
600;0.000480
700;0.001750
800;0.005720
900;0.016260
1000;0.034760
1100;0.056250
1200;0.067610
1300;0.066820
1400;0.058130
1500;0.047870
1600;0.039500
1700;0.031620
1800;0.025960
1900;0.021690
2000;0.017770
2100;0.015160
2200;0.014100
2300;0.012440
2400;0.009770
2500;0.009010
2600;0.008360
2700;0.006990
2800;0.006180
2900;0.005210
3000;0.004570
3100;0.004160
3200;0.004110
3300;0.003170
3400;0.003000
3500;0.002820
3600;0.002380
3700;0.002090
3800;0.001850
3900;0.001660
4000;0.001440
4100;0.001630
4200;0.001380
4300;0.001300
4400;0.001040
4500;0.000960
4600;0.000910
4700;0.000770
4800;0.000880
4900;0.000770
5000;0.000710
5100;0.000690
5200;0.000570
5300;0.000680
5400;0.000670
5500;0.000550
5600;0.000450
5700;0.000410
5800;0.000500
5900;0.000360
6000;0.000450
6100;0.000340
6200;0.000290
6300;0.000330
6400;0.000330
6500;0.000300
6600;0.000300
6700;0.000320
6800;0.000320
6900;0.000320
7000;0.000280
7100;0.000250
7200;0.000230
7300;0.000190
7400;0.000160
7500;0.000240
7600;0.000210
7700;0.000280
7800;0.000150
7900;0.000140
8000;0.000180
8100;0.000170
8200;0.000150
8300;0.000180
8400;0.000130
8500;0.000120
8600;0.000140
8700;0.000040
8800;0.000150
8900;0.000080
9000;0.000210
9100;0.000130
9200;0.000140
9300;0.000100
9400;0.000120
9500;0.000120
9600;0.000110
9700;0.000080
9800;0.000140
9900;0.000110
10000;0.000110
10100;0.000110
10200;0.000100
10300;0.000040
10400;0.000110
10500;0.000090
10600;0.000040
10700;0.000130
10800;0.000110
10900;0.000100
11000;0.000070
11100;0.000090
11200;0.000060
11300;0.000070
11400;0.000080
11500;0.000050
11600;0.000060
11700;0.000040
11800;0.000040
11900;0.000070
12000;0.000080
12100;0.000070
12200;0.000050
12300;0.000060
12400;0.000080
12500;0.000040
12600;0.000040
