Chromosome Length: 20
Population Size: 100
Mutation Probability: 0.050000
Crossover Probability: 0.650000
Elitism Rate: 0.050000
Recombination Rate: 0.050000
Additional Parameters:
-crossover_ratio: 0.250000
-gene_mutation_rate: 0.100000
-range_max: 5.120000
-range_min: -5.120000
-relative_mutation_size: 0.050000
-tournament_size: 2.000000


Test size: 100000
Section Size: 500
Max Evaluations: 200000


500;0.000000
1000;0.000000
1500;0.000000
2000;0.000000
2500;0.000000
3000;0.000000
3500;0.000000
4000;0.000000
4500;0.000000
5000;0.000000
5500;0.000000
6000;0.000000
6500;0.000000
7000;0.000000
7500;0.000000
8000;0.000000
8500;0.000000
9000;0.000000
9500;0.000000
10000;0.000000
10500;0.000000
11000;0.000000
11500;0.000000
12000;0.000000
12500;0.000000
13000;0.000000
13500;0.000000
14000;0.000000
14500;0.000010
15000;0.000000
15500;0.000010
16000;0.000000
16500;0.000020
17000;0.000010
17500;0.000150
18000;0.000410
18500;0.000750
19000;0.001610
19500;0.003480
20000;0.006440
20500;0.011830
21000;0.018750
21500;0.028280
22000;0.042850
22500;0.057180
23000;0.072240
23500;0.084090
24000;0.095290
24500;0.095890
25000;0.095220
25500;0.087340
26000;0.075440
26500;0.063830
27000;0.049860
27500;0.037170
28000;0.025360
28500;0.017130
29000;0.012160
29500;0.007010
30000;0.004390
30500;0.002700
31000;0.001370
31500;0.000880
32000;0.000370
32500;0.000200
33000;0.000140
33500;0.000070
34000;0.000030
34500;0.000020
35000;0.000010
35500;0.000010
