Chromosome Length: 5
Population Size: 100
Mutation Probability: 0.050000
Crossover Probability: 0.800000
Elitism Rate: 0.050000
Recombination Rate: 0.200000
Additional Parameters:
-crossover_ratio: 0.250000
-gene_mutation_rate: 0.100000
-range_max: 5.120000
-range_min: -5.120000
-relative_mutation_size: 0.050000
-tournament_size: 2.000000


Test size: 100000
Section Size: 100
Max Evaluations: 100000


100;0.000000
200;0.000000
300;0.000000
400;0.000000
500;0.000000
600;0.000000
700;0.000000
800;0.000000
900;0.000000
1000;0.000000
1100;0.000000
1200;0.000000
1300;0.000000
1400;0.000000
1500;0.000000
1600;0.000000
1700;0.000000
1800;0.000000
1900;0.000000
2000;0.000000
2100;0.000000
2200;0.000000
2300;0.000000
2400;0.000000
2500;0.000000
2600;0.000000
2700;0.000000
2800;0.000000
2900;0.000000
3000;0.000000
3100;0.000000
3200;0.000000
3300;0.000000
3400;0.000000
3500;0.000010
3600;0.000030
3700;0.000020
3800;0.000010
3900;0.000010
4000;0.000020
4100;0.000050
4200;0.000090
4300;0.000110
4400;0.000150
4500;0.000250
4600;0.000260
4700;0.000300
4800;0.000430
4900;0.000520
5000;0.000580
5100;0.000880
5200;0.000950
5300;0.001080
5400;0.001300
5500;0.001640
5600;0.002090
5700;0.002410
5800;0.002750
5900;0.003300
6000;0.003810
6100;0.004560
6200;0.005010
6300;0.006170
6400;0.006540
6500;0.007740
6600;0.008110
6700;0.008890
6800;0.009630
6900;0.010390
7000;0.012160
7100;0.012380
7200;0.013300
7300;0.014400
7400;0.015490
7500;0.015310
7600;0.016110
7700;0.016290
7800;0.017370
7900;0.017050
8000;0.018430
8100;0.019090
8200;0.018360
8300;0.018500
8400;0.018830
8500;0.018170
8600;0.018290
8700;0.017380
8800;0.016720
8900;0.016770
9000;0.016830
9100;0.015440
9200;0.015300
9300;0.014770
9400;0.013700
9500;0.013010
9600;0.012610
9700;0.012280
9800;0.011060
9900;0.009930
10000;0.009300
10100;0.009390
10200;0.008290
10300;0.007020
10400;0.007480
10500;0.006160
10600;0.005760
10700;0.005760
10800;0.005140
10900;0.004620
11000;0.004100
11100;0.003850
11200;0.003450
11300;0.003370
11400;0.003050
11500;0.002770
11600;0.002630
11700;0.002640
11800;0.002150
11900;0.001790
12000;0.001930
12100;0.001800
12200;0.001600
12300;0.001560
12400;0.001400
12500;0.001360
12600;0.001320
12700;0.001150
